source_issue,unit,bucket_years,topic,requested_start,requested_end,observed_start,observed_end,numerator,denominator,share_percent,partial_period,support_status,interval_status
Civil rights & race,share of eligible paragraphs,20,Reconstruction & Southern Self-Government,1940,1959,1940,1959,0,1624,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Reconstruction & Southern Self-Government,1960,1979,1960,1979,0,5885,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Reconstruction & Southern Self-Government,1980,1999,1980,1999,0,4372,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Reconstruction & Southern Self-Government,2000,2019,2000,2019,0,4014,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Reconstruction & Southern Self-Government,2020,2039,2020,2026,0,3096,0.0,True,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Civil Rights, Voting Rights & Discrimination",1780,1799,1789,1799,0,355,0.0,True,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Civil Rights, Voting Rights & Discrimination",1800,1819,1800,1819,0,736,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Civil Rights, Voting Rights & Discrimination",1820,1839,1820,1839,0,2092,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Civil Rights, Voting Rights & Discrimination",1840,1859,1840,1859,0,3045,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Civil Rights, Voting Rights & Discrimination",1860,1879,1860,1879,81,2558,3.1665363565285376,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Civil Rights, Voting Rights & Discrimination",1880,1899,1880,1899,18,3123,0.5763688760806917,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Civil Rights, Voting Rights & Discrimination",1900,1919,1900,1919,32,3375,0.9481481481481482,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Civil Rights, Voting Rights & Discrimination",1920,1939,1920,1939,18,1954,0.9211873080859775,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Civil Rights, Voting Rights & Discrimination",1940,1959,1940,1959,24,1624,1.477832512315271,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Civil Rights, Voting Rights & Discrimination",1960,1979,1960,1979,374,5885,6.355140186915888,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Civil Rights, Voting Rights & Discrimination",1980,1999,1980,1999,221,4372,5.054894784995426,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Civil Rights, Voting Rights & Discrimination",2000,2019,2000,2019,176,4014,4.384653712007972,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Civil Rights, Voting Rights & Discrimination",2020,2039,2020,2026,141,3096,4.554263565891473,True,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Indian Affairs, Removal & Allotment",1780,1799,1789,1799,60,355,16.901408450704224,True,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Indian Affairs, Removal & Allotment",1800,1819,1800,1819,96,736,13.043478260869565,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Indian Affairs, Removal & Allotment",1820,1839,1820,1839,145,2092,6.9311663479923515,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Indian Affairs, Removal & Allotment",1840,1859,1840,1859,106,3045,3.4811165845648606,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Indian Affairs, Removal & Allotment",1860,1879,1860,1879,71,2558,2.7756059421422985,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Indian Affairs, Removal & Allotment",1880,1899,1880,1899,161,3123,5.15529939161063,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Indian Affairs, Removal & Allotment",1900,1919,1900,1919,28,3375,0.8296296296296296,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Indian Affairs, Removal & Allotment",1920,1939,1920,1939,6,1954,0.3070624360286591,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Indian Affairs, Removal & Allotment",1940,1959,1940,1959,3,1624,0.18472906403940886,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Indian Affairs, Removal & Allotment",1960,1979,1960,1979,3,5885,0.05097706032285472,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Indian Affairs, Removal & Allotment",1980,1999,1980,1999,5,4372,0.11436413540713633,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Indian Affairs, Removal & Allotment",2000,2019,2000,2019,2,4014,0.04982561036372695,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Indian Affairs, Removal & Allotment",2020,2039,2020,2026,1,3096,0.03229974160206719,True,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Elections & Voting Integrity,1780,1799,1789,1799,2,355,0.5633802816901409,True,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Elections & Voting Integrity,1800,1819,1800,1819,0,736,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Elections & Voting Integrity,1820,1839,1820,1839,25,2092,1.1950286806883366,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Elections & Voting Integrity,1840,1859,1840,1859,31,3045,1.018062397372742,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Elections & Voting Integrity,1860,1879,1860,1879,125,2558,4.886630179827991,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Elections & Voting Integrity,1880,1899,1880,1899,68,3123,2.1773935318603903,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Elections & Voting Integrity,1900,1919,1900,1919,19,3375,0.5629629629629629,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Elections & Voting Integrity,1920,1939,1920,1939,10,1954,0.511770726714432,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Elections & Voting Integrity,1940,1959,1940,1959,13,1624,0.8004926108374385,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Elections & Voting Integrity,1960,1979,1960,1979,57,5885,0.9685641461342397,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Elections & Voting Integrity,1980,1999,1980,1999,24,4372,0.5489478499542544,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Elections & Voting Integrity,2000,2019,2000,2019,47,4014,1.1709018435475833,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Elections & Voting Integrity,2020,2039,2020,2026,147,3096,4.748062015503876,True,descriptive,not_estimated
