president_profile_id,topic_id,topic_level,state,topic_paragraph_count,topic_appearance_count,eligible_president_paragraph_count,eligible_president_appearance_count,speaker_paragraph_share,president_support_status,edge_support_status,evidence_receipt_count
thomas-jefferson,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,314,25,0.0,supported,thin,0
james-madison,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,270,21,0.0,supported,thin,0
james-monroe,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,407,10,0.0,supported,thin,0
john-quincy-adams,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,276,8,0.0,supported,thin,0
andrew-jackson,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,1137,26,0.0,supported,thin,0
martin-van-buren,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,457,9,0.0,supported,thin,0
william-harrison,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,thin_zero,0,0,57,1,0.0,thin,thin,0
john-tyler,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,495,18,0.0,supported,thin,0
james-k-polk,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,686,24,0.0,supported,thin,0
zachary-taylor,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,thin_zero,0,0,80,4,0.0,thin,thin,0
millard-fillmore,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,253,7,0.0,supported,thin,0
franklin-pierce,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,451,15,0.0,supported,thin,0
james-buchanan,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,587,14,0.0,supported,thin,0
abraham-lincoln,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,663,15,0.0,supported,thin,0
andrew-johnson,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,636,30,0.0,supported,thin,0
ulysses-s-grant,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,743,29,0.0,supported,thin,0
rutherford-b-hayes,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,499,16,0.0,supported,thin,0
james-a-garfield,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,thin_zero,0,0,29,1,0.0,thin,thin,0
chester-a-arthur,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,468,11,0.0,supported,thin,0
grover-cleveland,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,1316,31,0.0,supported,thin,0
benjamin-harrison,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,586,16,0.0,supported,thin,0
william-mckinley,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,744,14,0.0,supported,thin,0
theodore-roosevelt,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,1398,21,0.0,supported,thin,0
william-taft,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,937,11,0.0,supported,thin,0
woodrow-wilson,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,615,32,0.0,supported,thin,0
warren-g-harding,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,238,18,0.0,supported,thin,0
calvin-coolidge,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,590,12,0.0,supported,thin,0
herbert-hoover,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,691,29,0.0,supported,thin,0
franklin-d-roosevelt,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,1066,47,0.0,supported,thin,0
harry-s-truman,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,308,19,0.0,supported,thin,0
dwight-d-eisenhower,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,692,15,0.0,supported,thin,0
john-f-kennedy,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,1088,44,0.0,supported,thin,0
lyndon-b-johnson,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,thin_edge,1,1,1877,71,0.0005327650506126798,supported,thin_edge,1
richard-m-nixon,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,633,27,0.0,supported,thin,0
gerald-ford,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported_zero,0,0,520,17,0.0,supported,thin,0
jimmy-carter,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported,9,3,646,22,0.01393188854489164,supported,supported,3
ronald-reagan,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported,43,16,1725,61,0.024927536231884057,supported,supported,3
george-h-w-bush,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported,93,16,584,23,0.15924657534246575,supported,supported,3
bill-clinton,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported,42,13,1154,39,0.036395147313691506,supported,supported,3
george-w-bush,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported,339,25,1030,38,0.329126213592233,supported,supported,3
barack-obama,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported,182,29,1813,51,0.10038610038610038,supported,supported,3
donald-trump,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported,132,31,2259,53,0.05843293492695883,supported,supported,3
joe-biden,topic_adb456c4eb274aef2010154457c55a416075d415132761a3ab4827ccc198d2f6,level2,supported,76,8,1152,28,0.06597222222222222,supported,supported,3
george-washington,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported,7,5,254,22,0.027559055118110236,supported,supported,3
john-adams,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported_zero,0,0,107,9,0.0,supported,thin,0
thomas-jefferson,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,thin_edge,2,2,314,25,0.006369426751592357,supported,thin_edge,2
james-madison,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported,6,3,270,21,0.022222222222222223,supported,supported,3
james-monroe,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported_zero,0,0,407,10,0.0,supported,thin,0
john-quincy-adams,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported_zero,0,0,276,8,0.0,supported,thin,0
andrew-jackson,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported,25,6,1137,26,0.02198768689533861,supported,supported,3
martin-van-buren,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported,28,4,457,9,0.061269146608315096,supported,supported,3
william-harrison,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,thin_president,2,1,57,1,0.03508771929824561,thin,thin_president,1
john-tyler,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported,19,8,495,18,0.03838383838383838,supported,supported,3
james-k-polk,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported,12,3,686,24,0.01749271137026239,supported,supported,3
zachary-taylor,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,thin_president,1,1,80,4,0.0125,thin,thin_president,1
millard-fillmore,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,thin_edge,4,3,253,7,0.015810276679841896,supported,thin_edge,3
franklin-pierce,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported_zero,0,0,451,15,0.0,supported,thin,0
james-buchanan,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported,5,2,587,14,0.008517887563884156,supported,supported,2
abraham-lincoln,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,thin_edge,2,1,663,15,0.0030165912518853697,supported,thin_edge,1
andrew-johnson,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported,31,3,636,30,0.04874213836477988,supported,supported,3
ulysses-s-grant,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported,56,12,743,29,0.07537012113055182,supported,supported,3
rutherford-b-hayes,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported,40,6,499,16,0.08016032064128256,supported,supported,3
james-a-garfield,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,thin_president,3,1,29,1,0.10344827586206896,thin,thin_president,1
chester-a-arthur,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported,14,4,468,11,0.029914529914529916,supported,supported,3
grover-cleveland,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported,156,12,1316,31,0.11854103343465046,supported,supported,3
benjamin-harrison,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported,29,5,586,16,0.04948805460750853,supported,supported,3
william-mckinley,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported,35,8,744,14,0.04704301075268817,supported,supported,3
theodore-roosevelt,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported,8,5,1398,21,0.005722460658082976,supported,supported,3
william-taft,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported,5,5,937,11,0.005336179295624333,supported,supported,3
woodrow-wilson,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,thin_edge,1,1,615,32,0.0016260162601626016,supported,thin_edge,1
warren-g-harding,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,thin_edge,1,1,238,18,0.004201680672268907,supported,thin_edge,1
calvin-coolidge,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported_zero,0,0,590,12,0.0,supported,thin,0
herbert-hoover,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported,14,8,691,29,0.020260492040520984,supported,supported,3
franklin-d-roosevelt,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported,14,7,1066,47,0.013133208255159476,supported,supported,3
harry-s-truman,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported_zero,0,0,308,19,0.0,supported,thin,0
dwight-d-eisenhower,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,thin_edge,3,2,692,15,0.004335260115606936,supported,thin_edge,2
john-f-kennedy,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported,13,4,1088,44,0.011948529411764705,supported,supported,3
lyndon-b-johnson,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported,5,4,1877,71,0.002663825253063399,supported,supported,3
richard-m-nixon,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported_zero,0,0,633,27,0.0,supported,thin,0
gerald-ford,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,thin_edge,1,1,520,17,0.0019230769230769232,supported,thin_edge,1
jimmy-carter,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,thin_edge,1,1,646,22,0.0015479876160990713,supported,thin_edge,1
ronald-reagan,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,thin_edge,3,3,1725,61,0.0017391304347826088,supported,thin_edge,3
george-h-w-bush,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported_zero,0,0,584,23,0.0,supported,thin,0
bill-clinton,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported_zero,0,0,1154,39,0.0,supported,thin,0
george-w-bush,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported_zero,0,0,1030,38,0.0,supported,thin,0
barack-obama,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported_zero,0,0,1813,51,0.0,supported,thin,0
donald-trump,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported_zero,0,0,2259,53,0.0,supported,thin,0
joe-biden,topic_e2fc8f43095dd6ad5f32934132a393cf70827b8a18937f43d5a35cc6e5e04cf5,level2,supported_zero,0,0,1152,28,0.0,supported,thin,0
george-washington,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,thin_edge,3,3,254,22,0.011811023622047244,supported,thin_edge,3
john-adams,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported_zero,0,0,107,9,0.0,supported,thin,0
thomas-jefferson,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported_zero,0,0,314,25,0.0,supported,thin,0
james-madison,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,13,3,270,21,0.04814814814814815,supported,supported,3
james-monroe,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,6,3,407,10,0.014742014742014743,supported,supported,3
john-quincy-adams,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported_zero,0,0,276,8,0.0,supported,thin,0
andrew-jackson,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,217,13,1137,26,0.19085312225153914,supported,supported,3
martin-van-buren,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,146,5,457,9,0.31947483588621445,supported,supported,3
william-harrison,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,thin_president,5,1,57,1,0.08771929824561403,thin,thin_president,1
john-tyler,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,85,9,495,18,0.1717171717171717,supported,supported,3
james-k-polk,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,41,5,686,24,0.0597667638483965,supported,supported,3
zachary-taylor,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,thin_president,1,1,80,4,0.0125,thin,thin_president,1
millard-fillmore,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported_zero,0,0,253,7,0.0,supported,thin,0
franklin-pierce,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,thin_edge,1,1,451,15,0.0022172949002217295,supported,thin_edge,1
james-buchanan,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,25,3,587,14,0.04258943781942078,supported,supported,3
abraham-lincoln,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,6,3,663,15,0.00904977375565611,supported,supported,3
andrew-johnson,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,thin_edge,2,2,636,30,0.0031446540880503146,supported,thin_edge,2
ulysses-s-grant,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,27,5,743,29,0.03633916554508748,supported,supported,3
rutherford-b-hayes,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,10,3,499,16,0.02004008016032064,supported,supported,3
james-a-garfield,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,thin_president,2,1,29,1,0.06896551724137931,thin,thin_president,1
chester-a-arthur,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,10,4,468,11,0.021367521367521368,supported,supported,3
grover-cleveland,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,63,13,1316,31,0.047872340425531915,supported,supported,3
benjamin-harrison,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,11,5,586,16,0.01877133105802048,supported,supported,3
william-mckinley,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,21,7,744,14,0.028225806451612902,supported,supported,3
theodore-roosevelt,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,29,8,1398,21,0.02074391988555079,supported,supported,3
william-taft,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,31,5,937,11,0.033084311632870865,supported,supported,3
woodrow-wilson,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,17,7,615,32,0.027642276422764227,supported,supported,3
warren-g-harding,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,thin_edge,4,3,238,18,0.01680672268907563,supported,thin_edge,3
calvin-coolidge,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,7,3,590,12,0.011864406779661017,supported,supported,3
herbert-hoover,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,74,14,691,29,0.10709117221418235,supported,supported,3
franklin-d-roosevelt,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,37,12,1066,47,0.03470919324577861,supported,supported,3
harry-s-truman,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported_zero,0,0,308,19,0.0,supported,thin,0
dwight-d-eisenhower,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,5,3,692,15,0.0072254335260115606,supported,supported,3
john-f-kennedy,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,thin_edge,4,3,1088,44,0.003676470588235294,supported,thin_edge,3
lyndon-b-johnson,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,10,5,1877,71,0.005327650506126798,supported,supported,3
richard-m-nixon,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,thin_edge,4,3,633,27,0.00631911532385466,supported,thin_edge,3
gerald-ford,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,thin_edge,4,2,520,17,0.007692307692307693,supported,thin_edge,2
jimmy-carter,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,thin_edge,3,2,646,22,0.0046439628482972135,supported,thin_edge,2
ronald-reagan,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,12,6,1725,61,0.006956521739130435,supported,supported,3
george-h-w-bush,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,thin_edge,3,2,584,23,0.005136986301369863,supported,thin_edge,2
bill-clinton,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,thin_edge,2,2,1154,39,0.0017331022530329288,supported,thin_edge,2
george-w-bush,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,21,3,1030,38,0.020388349514563107,supported,supported,3
barack-obama,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,supported,54,9,1813,51,0.02978488692774407,supported,supported,3
donald-trump,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,thin_edge,2,2,2259,53,0.0008853474988933156,supported,thin_edge,2
joe-biden,topic_2f4ca0224ddc4c2622ba42e4bf6919820bbe35824f39b9014b4e009a75f95fe9,level2,thin_edge,1,1,1152,28,0.0008680555555555555,supported,thin_edge,1
george-washington,topic_21d72bb79b635326b4ebc5fe62cc15d71b05c3a898445b480dab9031aa7114f1,level2,supported,9,6,254,22,0.03543307086614173,supported,supported,3
john-adams,topic_21d72bb79b635326b4ebc5fe62cc15d71b05c3a898445b480dab9031aa7114f1,level2,thin_edge,2,2,107,9,0.018691588785046728,supported,thin_edge,2
thomas-jefferson,topic_21d72bb79b635326b4ebc5fe62cc15d71b05c3a898445b480dab9031aa7114f1,level2,supported,9,6,314,25,0.028662420382165606,supported,supported,3
